annee,pays,sejours,nuitees,duree_sejour,repeaters,depense_jour_personne,satisfaction_globale,nps,transport_avion,transport_train,transport_route,motif_personnel,is_covid,repeaters_pct,satisfaction_globale_pct,transport_avion_pct,transport_train_pct,transport_route_pct,motif_personnel_pct,sejours_millions
2015,ATR 2015 - France,27321526.163653955,86663020.8157697,3.1719685165705798,0.9554463,90.7763371,0.9243112,19.87121,0.1405723,0.3108922,0.5485355,0.6050285,False,95.54463,92.43111999999999,14.05723,31.08922,54.85355,60.502849999999995,27.321526163653957
2015,ATR 2015 - Total Internationaux,19703445.11434,86882331.04974689,4.40949948324086,0.57327,153.1131808,0.9439984,39.983140000000006,0.6062523,0.1919607,0.201787,0.7367004,False,57.327,94.39984,60.625229999999995,19.196070000000002,20.1787,73.67004,19.70344511434
2015,ATR 2015 - Allemagne,1156891.6069610666,3683465.502822283,3.183933119281628,0.6518676,124.6733861,0.960218,40.34186,0.335003,0.289025,0.375972,0.6631802,False,65.18675999999999,96.0218,33.5003,28.902499999999996,37.5972,66.31802,1.1568916069610666
2015,ATR 2015 - Australie,557289.5674530548,2709779.7357259905,4.8624268136048645,0.4361716,197.1878525,0.9577732,45.48496,0.5618351,0.2520133,0.1861516,0.916487,False,43.61716,95.77732,56.183510000000005,25.20133,18.61516,91.6487,0.5572895674530548
2015,ATR 2015 - Belgique,1136554.1077734043,2532060.297313813,2.22783964264958,0.8391917,137.1595963,0.9349472,27.39338,0.0331002,0.3286931,0.6382067,0.6949404,False,83.91917,93.49472,3.31002,32.86931,63.82067,69.49404,1.1365541077734043
2015,ATR 2015 - Brésil,485622.1122396101,2781591.3173308885,5.727892629317561,0.5203297,159.3933321,0.9489304,63.38839,0.8221945,0.1278724,0.0499331,0.8033538,False,52.03297,94.89304,82.21945000000001,12.78724,4.99331,80.33538,0.4856221122396101
2015,ATR 2015 - Canada,476555.845128309,2461632.9990957766,5.165465966392671,0.5068393,147.8938411,0.9630316,54.32188,0.7650671,0.1702054,0.0647275,0.8083375,False,50.68393,96.30316,76.50671,17.02054,6.47275,80.83375000000001,0.476555845128309
2015,ATR 2015 - Chine,1229135.7902825524,5121688.451339211,4.166902055762157,0.3181327,192.1014674,0.9403823,19.701440000000005,0.4276776,0.1227679,0.4495545,0.7591519,False,31.81327,94.03823,42.767759999999996,12.27679,44.95545,75.91519,1.2291357902825524
2015,ATR 2015 - Corée du Sud,337423.7835557696,1566962.3123171462,4.643900011447053,0.3379297,189.0747053,0.8687292,-14.531600000000006,0.6526366,0.3429215,0.004442,0.805621,False,33.79297,86.87292,65.26366,34.29215,0.4442,80.5621,0.3374237835557696
2015,ATR 2015 - Danemark,142958.9888888032,582431.2173471012,4.074113995029229,0.596335,168.4232805,0.9720171,53.30223000000001,0.907908,0.0617944,0.0302976,0.8479372,False,59.6335,97.20170999999999,90.7908,6.17944,3.02976,84.79372,0.1429589888888032
